Id,ORIG_FID,Longitude,Latitude
0,0,102.514690911556386,12.752525667525560
0,0,102.517780743786375,12.751907700180254
0,0,102.521937973258900,12.754997533309563
0,0,102.521600901060822,12.756402002750292
0,0,102.522106509807656,12.757525577943113
0,0,102.524409839942223,12.760559232222818
0,0,102.525421057435892,12.762806382608517
0,0,102.529297392660624,12.765109712743083
0,0,102.531319828547282,12.765952394587373
0,0,102.533173728784618,12.767356864028102
0,0,102.532780476837615,12.768143366123525
0,0,102.533847874080209,12.769997266360804
0,0,102.534634376175575,12.770727590505942
0,0,102.533623158681905,12.771626450300516
0,0,102.533735516381057,12.775502785525191
0,0,102.534465840526195,12.777300506912923
0,0,102.536151203315455,12.778592618654500
0,0,102.536151203315455,12.780221803493475
0,0,102.535701773418168,12.782468953879174
0,0,102.536656812062290,12.784884641712893
0,0,102.535420879170317,12.785895859206562
0,0,102.535926488816472,12.787356507496895
0,0,102.533905994566055,12.787583447817894
0,0,102.533701889830411,12.787683963244376
0,0,102.533509703809841,12.787837735623043
0,0,102.533167897580483,12.788268877806502
0,0,102.532817002802517,12.788641943570894
0,0,102.532805468097933,12.788755870587011
0,0,102.532832445960651,12.788927767902237
0,0,102.532872129445252,12.789031576645982
0,0,102.533065100573992,12.789325579412036
0,0,102.533161006075602,12.789471694962799
0,0,102.533203684302634,12.789557762780589
0,0,102.533294442984243,12.789894432981725
0,0,102.533291209921458,12.790000891128273
0,0,102.533253938418568,12.790067728742713
0,0,102.533233335849843,12.790104668395770
0,0,102.533215909686533,12.790124391427582
0,0,102.533197214579843,12.790290576249163
0,0,102.532979441947759,12.790422138970598
0,0,102.532717678078427,12.790489984725070
0,0,102.532122264830718,12.790541973633253
0,0,102.532078886931174,12.790552864423205
0,0,102.529724120971480,12.793273926050915
0,0,102.529489656922181,12.793977317299380
0,0,102.529681068626473,12.794490304983640
0,0,102.529795975004276,12.794855492686906
0,0,102.529755578357310,12.795093008135893
0,0,102.529562043353678,12.795396883659294
0,0,102.529194390608723,12.795788880152770
0,0,102.528797958658913,12.796052411189862
0,0,102.528435643390310,12.796293263123630
0,0,102.528206324362429,12.796462216058501
0,0,102.528069779396844,12.796813877058810
0,0,102.528030613921771,12.797181126008184
0,0,102.528079419229869,12.797506599649921
0,0,102.528192505379877,12.797824406571181
0,0,102.528409384985196,12.798215752854787
0,0,102.528640692414058,12.798633130014991
0,0,102.528846781054142,12.799150545960970
0,0,102.529007182335647,12.799643769244597
0,0,102.529102291037987,12.800159304708188
0,0,102.529128842622072,12.800552800371463
0,0,102.529129830976956,12.800567443133048
0,0,102.529134920240438,12.800932990565116
0,0,102.528991046699502,12.801624375864321
0,0,102.528962939288306,12.802103231578940
0,0,102.529002959119339,12.802532336797981
0,0,102.529027826273250,12.802699248271722
0,0,102.529029417173945,12.802813425299405
0,0,102.529548477080596,12.804512167302732
0,0,102.529618713233106,12.804587085325750
0,0,102.529843485288666,12.804905691744352
0,0,102.530017664183902,12.805289951370185
0,0,102.530035391620061,12.805552048887989
0,0,102.530031324885783,12.806092398445458
0,0,102.530273436769733,12.806884765919278
0,0,102.530355715743724,12.807057550865352
0,0,102.532104492428459,12.810729980104554
0,0,102.531127930309822,12.813720703447757
0,0,102.530911507560063,12.814095834055536
0,0,102.529451043630843,12.816627304206747
0,0,102.529566345710350,12.817087464814676
0,0,102.529616089011370,12.817816851866269
0,0,102.529570723610050,12.817968903841916
0,0,102.529493056359513,12.818074793616859
0,0,102.529418873981911,12.818095773900893
0,0,102.529343024261209,12.818223133191111
0,0,102.529033314835658,12.818278098855217
0,0,102.528721836443651,12.818206665705134
0,0,102.528355148671210,12.818007330973614
0,0,102.527913701156422,12.817810149219042
0,0,102.527711073107582,12.817735976734014
0,0,102.527649045067449,12.817713272449623
0,0,102.527434054038451,12.817716158374083
0,0,102.527061262567258,12.817822730734463
0,0,102.526634457814055,12.817976252202300
0,0,102.526387300733404,12.818145475833091
0,0,102.526215731670732,12.818417447906938
0,0,102.526162353310042,12.818520214336445
0,0,102.526157172315720,12.818533362424773
0,0,102.526042039308720,12.818825527875845
0,0,102.525900849344794,12.819129631827082
0,0,102.525822241403375,12.819298940893475
0,0,102.525767896271475,12.819351564722979
0,0,102.525763174830729,12.819362379070583
0,0,102.525585308715108,12.819593827693041
0,0,102.525354247700420,12.819723313879877
0,0,102.525070068229127,12.819753084137574
0,0,102.524810336827670,12.819679837054878
0,0,102.524498155165816,12.819557636275931
0,0,102.524230855969279,12.819354715947441
0,0,102.524065582160972,12.819262250352608
0,0,102.523791628880645,12.819108979795658
0,0,102.523458463337477,12.818965615270997
0,0,102.523398796017659,12.818965896758755
0,0,102.521657079910369,12.820951414576143
0,0,102.521265867625743,12.821686246123420
0,0,102.521216957096954,12.821708373942329
0,0,102.520828915821880,12.821713572023782
0,0,102.520543319018998,12.821641783641439
0,0,102.520252248942199,12.821466276447552
0,0,102.519492917164428,12.821117042717390
